
> admin_web@0.1.0 dev
> next dev

▲ Next.js 16.2.11 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://169.254.0.21:3000
- Environments: .env
✓ Ready in 597ms
⚠ Warning: Next.js inferred your workspace root, but it may not be correct.
 We detected multiple lockfiles and selected the directory of /home/user/package-lock.json as the root directory.
 To silence this warning, set `turbopack.root` in your Next.js config, or consider removing one of the lockfiles if it's not needed.
   See https://nextjs.org/docs/app/api-reference/config/next-config-js/turbopack#root-directory for more information.
 Detected additional lockfiles: 
   * /home/user/admin_web/package-lock.json

 GET /api/public/shop/talismans 200 in 573ms (next.js: 567ms, application-code: 6ms)
 GET /api/public/inventory 200 in 33ms (next.js: 6ms, application-code: 27ms)
 GET /api/public/shop/candles 200 in 22ms (next.js: 11ms, application-code: 12ms)
 GET /api/public/shop/seals 200 in 42ms (next.js: 32ms, application-code: 10ms)
 GET /api/public/inventory 200 in 51ms (next.js: 24ms, application-code: 26ms)
 GET /api/public/shop/talismans 200 in 59ms (next.js: 51ms, application-code: 8ms)
 GET /api/public/intro-config 200 in 27ms (next.js: 11ms, application-code: 16ms)
 GET /api/public/wallet?userId=15 200 in 49ms (next.js: 32ms, application-code: 17ms)
 GET /api/public/pass/policies 200 in 47ms (next.js: 30ms, application-code: 17ms)
 GET /api/public/page-configs/home 200 in 41ms (next.js: 29ms, application-code: 12ms)
 OPTIONS /api/public/wishes/my 200 in 31ms (next.js: 25ms, application-code: 5ms)
 GET /api/public/attendance/status?userId=15 200 in 22ms (next.js: 15ms, application-code: 7ms)
 OPTIONS /api/public/auth/me 200 in 23ms (next.js: 17ms, application-code: 7ms)
 GET /api/public/notifications?userId=15&limit=50 200 in 18ms (next.js: 12ms, application-code: 6ms)
 GET /api/public/healing-quotes 200 in 17ms (next.js: 11ms, application-code: 6ms)
 GET /api/public/wallet?userId=15 200 in 22ms (next.js: 5ms, application-code: 18ms)
 GET /api/public/pass/policies 200 in 21ms (next.js: 5ms, application-code: 16ms)
 GET /api/public/wallet?userId=15 200 in 23ms (next.js: 10ms, application-code: 14ms)
 GET /api/public/attendance/status?userId=15 200 in 33ms (next.js: 25ms, application-code: 8ms)
 GET /api/public/pass/status?userId=15 200 in 67ms (next.js: 55ms, application-code: 12ms)
 GET /api/public/auth/me 200 in 79ms (next.js: 39ms, application-code: 41ms)
 GET /api/public/wishes/my 200 in 86ms (next.js: 48ms, application-code: 38ms)
 GET /api/public/wallet?userId=15 200 in 20ms (next.js: 5ms, application-code: 15ms)
 GET /api/public/pass/status?userId=15 200 in 23ms (next.js: 7ms, application-code: 16ms)
 GET /api/public/grades 200 in 33ms (next.js: 24ms, application-code: 9ms)
 GET /api/public/wallet?userId=15 200 in 19ms (next.js: 5ms, application-code: 14ms)
